City,Name,Cuisine,Neighborhood,Address,Website,Lat,Lon,Place_ID,Google_Maps_URL,Google_Name,OpenTableUrl
Portland,Jeju,Korean,Southeast Portland,"626 SE Main St, Portland, OR 97214, USA",https://jejupdx.com/,45.513565,-122.6592454,ChIJKVDd_PULlVQR7irbVYO80is,https://maps.google.com/?cid=3157793561007303406&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Jeju Restaurant,https://www.opentable.com/r/jeju-portland
Portland,Nodoguro,Japanese Speciality,Downtown,"515 SW Broadway #100, Portland, OR 97205, USA",http://www.nodoguropdx.com/,45.520561,-122.679197,ChIJZTtw7ZaglVQRin14qvylu4s,https://maps.google.com/?cid=10068823896527240586&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nodoguro,https://www.opentable.com/r/nodoguro-portland
Portland,Xiao Ye,American,Northeast Portland,"3832 NE Sandy Blvd, Portland, OR 97232, USA",https://www.xiaoyepdx.com/,45.534506,-122.623443,ChIJv5N1eA2hlVQRUfBlqlou3K0,https://maps.google.com/?cid=12527939230378618961&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Xiao Ye,https://www.opentable.com/r/xiao-ye-portland
Portland,Han Oak,Korean,Northeast Portland,"511 NE 24th Ave, Portland, OR 97232, USA",http://www.hanoakpdx.com/,45.5268066,-122.641835,ChIJpT2LSLiglVQRX93h8i2F_Yo,https://maps.google.com/?cid=10015307578736762207&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Han Oak Restaurant,https://www.opentable.com/r/han-oak-portland
Portland,Hayward,Farm-to-table,McMinnville,"209 N Kutch St, Carlton, OR 97111, USA",http://haywardrestaurant.com/,45.294625,-123.1788404,ChIJdalm_oZJlVQRYiSbYcW5Buc,https://maps.google.com/?cid=16647197330018870370&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Hayward,https://www.opentable.com/r/hayward-carlton
Raleigh,Poole's Diner,American,Raleigh,"428 South McDowell St, Raleigh, NC 27601, USA",http://ac-restaurants.com/pooles/,35.7746792,-78.6423138,ChIJG7DCGnFfrIkRvFlTUG3CZXw,https://maps.google.com/?cid=8963784408105703868&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Poole's,https://www.opentable.com/r/pooles-diner-raleigh
Raleigh,Tamasha Modern Indian,Indian,Raleigh,"4200 Six Forks Rd Suite # 130, Raleigh, NC 27609, USA",http://tamashanc.com/,35.8358919,-78.638385,ChIJ66WDseBZrIkRgVdJEkqPJQk,https://maps.google.com/?cid=659090468776793985&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Tamasha Modern Indian,https://www.opentable.com/r/tamasha-modern-indian-raleigh-1
Raleigh,Death & Taxes,American,Raleigh,"105 W Hargett St, Raleigh, NC 27601, USA",http://www.ac-restaurants.com/death-taxes/,35.7781944,-78.6404271,ChIJEyImA25frIkRsIhJGErQbQc,https://maps.google.com/?cid=535312947380586672&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Death and Taxes,https://www.opentable.com/r/death-and-taxes-raleigh
Raleigh,La Terrazza,Mediterranean,Raleigh,"223 S West St 9th Floor, Raleigh, NC 27603, USA",https://www.laterrazzaraleigh.com/,35.7774156,-78.645538,ChIJW_M2D1VfrIkR95GLq1KRelk,https://maps.google.com/?cid=6447625600785682935&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,La Terrazza,https://www.opentable.com/r/la-terrazza-raleigh
Raleigh,Herons,American,Cary,"The Umstead Hotel and Spa, 100 Woodland Pond Dr, Cary, NC 27513, USA",http://www.theumstead.com/,35.8294788,-78.7645805,ChIJ1_XdgFvxrIkRHpsZkfg9SwI,https://maps.google.com/?cid=165293949124713246&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Herons,https://www.opentable.com/r/herons-cary
Rhode Island,Hemenway's,Seafood,Providence,"121 S Main St, Providence, RI 02903, USA",https://www.hemenwaysrestaurant.com/,41.8242135,-71.4069133,ChIJLQjzBBZF5IkRYX_d525MaUA,https://maps.google.com/?cid=4641324930202173281&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Hemenway's Restaurant,https://www.opentable.com/hemenways
Rhode Island,Gracie's,Contemporary American,Providence,"194 Washington St, Providence, RI 02903, USA",https://graciesprov.com/,41.822057,-71.4158905,ChIJ6R7n7xJF5IkRDCmt1jFy_AI,https://maps.google.com/?cid=215172440587577612&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Gracie's,https://www.opentable.com/gracies-providence
Rhode Island,Waterman Grille,American,Providence,"4 Richmond Square, Providence, RI 02906, USA",https://www.watermangrille.com/,41.827296,-71.38099,ChIJv4HVF9Na5IkRu_n11TW9JKM,https://maps.google.com/?cid=11755728966264420795&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Waterman Grille,https://www.opentable.com/waterman-grille
Rhode Island,Los Andes Restaurant,Peruvian,Providence,"903 Chalkstone Ave, Providence, RI 02908, USA",http://www.losandesri.com/,41.8332623,-71.4373663,ChIJU-2y9KVF5IkRZUJPYKz0qgw,https://maps.google.com/?cid=912810895683306085&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Los Andes,https://www.opentable.com/r/los-andes-restaurant-providence
Richmond,Stella's - Richmond,Greek,Richmond,"1012 Lafayette St, Richmond, VA 23221, USA",http://www.stellasrichmond.com/,37.5675531,-77.4864191,ChIJt33ecwkUsYkReaWRGici66E,https://maps.google.com/?cid=11667456810978223481&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Stella's,https://www.opentable.com/stellas-restaurant-richmond
Salt Lake City,Prohibition,American,Murray,"151 E 6100 S, Murray, UT 84107, USA",https://www.prohibitionutah.com/,40.6387136,-111.8868081,ChIJo1DVC5aJUocR0e8If_ZO_MM,https://maps.google.com/?cid=14122249352127246289&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Prohibition,https://www.opentable.com/r/prohibition-salt-lake-city
Salt Lake City,Monte,Contemporary American,South Salt Lake,"2245 S W Temple St, South Salt Lake, UT 84115, USA",https://monteslc.com/,40.7221246,-111.8933903,ChIJRYKVoI-LUocRq6kLwQ2NskI,https://maps.google.com/?cid=4806058842570598827&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monte,https://www.opentable.com/r/monte-south-salt-lake
Salt Lake City,Sunday's Best at the Post District,Breakfast,Downtown,"505 Gale St, Salt Lake City, UT 84101, USA",https://www.brunchmehard.com/,40.75822,-111.9010044,ChIJR1lcgir1UocRxzQkDNdlQq8,https://maps.google.com/?cid=12628768279396365511&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Sunday's Best Salt Lake at the Post District,https://www.opentable.com/r/sundays-best-at-the-post-district-salt-lake-city
Salt Lake City,Matteo Ristorante Italiano,Italian,Salt Lake City,"77 W 200 S #100, Salt Lake City, UT 84101, USA",https://www.matteoslc.com/,40.7646925,-111.8935288,ChIJ_7KMPoL1UocRTINZ23W380M,https://maps.google.com/?cid=4896458936700994380&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Matteo Ristorante Italiano,https://www.opentable.com/r/matteo-ristorante-italiano-salt-lake-city
Salt Lake City,Cosmica,Italian,People's Freeway,"945 S 300 W #102, Salt Lake City, UT 84101, USA",http://cosmicasaltlake.com/,40.7484143,-111.8994623,ChIJXZCXsHH1UocRrKwotAWg5MQ,https://maps.google.com/?cid=14187640672481750188&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Cosmica,https://www.opentable.com/r/cosmica-salt-lake-city
Salt Lake City,Chase Sapphire Reserve presents Frasca Food and Wine,Italian,Park City,"201 Heber Ave, Park City, UT 84060, USA",,40.6466431,-111.4968083,ChIJu2lHLb1yUocR-OS8bCy989A,https://maps.google.com/?cid=15056585977730229496&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Chase Sapphire Reserve presents Frasca Food and Wine,https://www.opentable.com/r/chase-sapphire-reserve-presents-frasca-food-and-wine-park-city
San Antonio,Clementine,Contemporary American,North Central,"2195 NW Military Hwy, San Antonio, TX 78213, USA",http://www.clementine-sa.com/,29.5329986,-98.521877,ChIJhTgapmZgXIYRRv5WRGTgrn4,https://maps.google.com/?cid=9128480215974477382&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Clementine,https://www.opentable.com/r/clementine-san-antonio-castle-hills
San Diego,C-Level,Cocktail Bar,Downtown,"880 Harbor Island Dr, San Diego, CA 92101, USA",https://www.clevelsd.com/,32.7241309,-117.188588,ChIJ6VN5EEGr3oARraHXh1nFwkc,https://maps.google.com/?cid=5170912310496567725&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,C Level Lounge,https://www.opentable.com/r/c-level-san-diego
San Diego,Ironside Fish & Oyster,Seafood,Little Italy,"1654 India St, San Diego, CA 92101, USA",https://ironsidefishandoyster.com/,32.7226753,-117.1685793,ChIJPS6B761U2YARa3DpXVLayRk,https://maps.google.com/?cid=1858256368564793451&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Ironside Fish & Oyster,https://www.opentable.com/r/fortunate-son-san-diego
San Diego,Coasterra,Mexican,Harbor Island,"880 B Harbor Island Dr, San Diego, CA 92101, USA",https://www.coasterra.com/,32.724324,-117.1881433,ChIJUyrzgUar3oARS0vU1_MTV7Y,https://maps.google.com/?cid=13138992375895706443&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Coasterra,https://www.opentable.com/r/coasterra-san-diego-3
San Diego,Marisi,Italian,La Jolla,"1044 Wall St, La Jolla, CA 92037, USA",https://www.marisilajolla.com/,32.8471174,-117.2735361,ChIJSyt72B8D3IARvHb1huG7riI,https://maps.google.com/?cid=2499141420543473340&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Marisi,https://www.opentable.com/r/marisi-la-jolla
San Diego,Herb & Wood,Californian,Little Italy,"2210 Kettner Blvd, San Diego, CA 92101, USA",https://www.herbandwood.com/,32.7273343,-117.1710044,ChIJ2_K2drNU2YAR-y2McDRLW_4,https://maps.google.com/?cid=18328325797112983035&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Herb & Wood,https://www.opentable.com/r/le-coq-san-diego
San Diego,Animae,Contemporary Asian,Downtown,"969 Pacific Hwy, San Diego, CA 92101, USA",https://www.animaesd.com/,32.715116,-117.170522,ChIJt5Pir59V2YARSbWCFTJwS-c,https://maps.google.com/?cid=16666538206426215753&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Animae,https://www.opentable.com/r/animae-san-diego
San Diego,Juniper & Ivy,Farm-to-table,Little Italy,"2228 Kettner Blvd, San Diego, CA 92101, USA",https://www.juniperandivy.com/,32.7274546,-117.1711882,ChIJU0G2erNU2YAR9XScAoqtvgU,https://maps.google.com/?cid=413959024025564405&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Juniper and Ivy,https://www.opentable.com/r/juniper-and-ivy-san-diego
San Diego,Kettner Exchange,Contemporary American,Little Italy,"2001 Kettner Blvd, San Diego, CA 92101, USA",http://www.kettnerexchange.com/,32.7253645,-117.1697595,ChIJs7N7gbRU2YARkSPbQpAGTUM,https://maps.google.com/?cid=4849539590414607249&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Kettner Exchange,https://www.opentable.com/r/kettner-exchange-san-diego
San Diego,Island Prime,Steakhouse,Downtown,"880 Harbor Island Dr, San Diego, CA 92101, USA",https://www.islandprime.com/,32.7241177,-117.188668,ChIJ6VN5EEGr3oARsKWzNqTsnSM,https://maps.google.com/?cid=2566467552707585456&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Island Prime,https://www.opentable.com/r/island-prime-san-diego-4
San Diego,The Marine Room,Seafood,La Jolla,"1950 Spindrift Dr, La Jolla, CA 92037, USA",https://www.marineroom.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,32.8528366,-117.2601311,ChIJJ98fR1EB3IARZ1CA8EOsNLM,https://maps.google.com/?cid=12913135439375781991&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,The Marine Room,https://www.opentable.com/r/the-marine-room-la-jolla
San Diego,Paradisaea,Californian,La Jolla,"5680 La Jolla Blvd, San Diego, CA 92037, USA",https://www.paradisaea.com/,32.815358,-117.2707638,ChIJMxZpRPwD3IARF8O8ydaf80E,https://maps.google.com/?cid=4752317776662414103&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Paradisaea,https://www.opentable.com/r/paradisaea-la-jolla
San Diego,Solare Ristorante Lounge,Italian,Point Loma,"2820 Roosevelt Rd, San Diego, CA 92106, USA",https://solarelounge.com/,32.7373632,-117.2140079,ChIJa40JJASr3oARh1w_G1Xq1wo,https://maps.google.com/?cid=781350711622327431&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Solare Ristorante,https://www.opentable.com/r/solare-ristorante-lounge-san-diego
San Diego,The Whaling Bar,Californian,La Jolla,"1132 Prospect St, La Jolla, CA 92037, USA",https://www.lavalencia.com/dining/the-whaling-bar,32.8485632,-117.2734965,ChIJX5Ni8_sD3IARZLv5Sk-Pjvo,https://maps.google.com/?cid=18054525526897965924&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,The Whaling Bar,https://www.opentable.com/r/the-whaling-bar-san-diego
San Diego,Casa Gabriela,Mexican,La Mesa,"8384 La Mesa Blvd, La Mesa, CA 91942, USA",https://www.casagabrielalamesa.com/,32.7658491,-117.017531,ChIJ32BwVzxX2YARs1Q-jjqvEhI,https://maps.google.com/?cid=1302295908292908211&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Casa Gabriela,https://www.opentable.com/r/casa-gabriela-la-mesa
San Diego,Herb & Sea,Californian,Encinitas,"131 W D St, Encinitas, CA 92024, USA",https://www.herbandsea.com/,33.0457487,-117.2943943,ChIJsYpjlBMN3IARN86hE1LRUvM,https://maps.google.com/?cid=17533306449753656887&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Herb & Sea,https://www.opentable.com/r/herb-and-sea-encinitas
San Diego,KINDRED,Vegetarian / Vegan,South Park,"1503 30th St, San Diego, CA 92102, USA",http://www.barkindred.com/,32.7214597,-117.1300628,ChIJn169L35T2YARxr4Mv3Tqj0Q,https://maps.google.com/?cid=4940425103391112902&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,KINDRED,https://www.opentable.com/r/kindred-san-diego
San Diego,Vintana Wine & Dine,American,Escondido,"1205 Auto Park Way, Escondido, CA 92029, USA",https://www.dinevintana.com/,33.1067716,-117.0967838,ChIJ2R1niIn024ARUTbpQ6TNOMo,https://maps.google.com/?cid=14571622699754927697&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vintana Wine + Dine,https://www.opentable.com/r/the-prado-at-balboa-park-san-diego
San Diego,Lilo,Californian,Carlsbad,"2571 Roosevelt St, Carlsbad, CA 92008, USA",http://restaurantlilo.com/,33.1643711,-117.3514691,ChIJi_11lwRy3IARYn7ySFVDrxw,https://maps.google.com/?cid=2066944787561479778&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Lilo,https://www.opentable.com/r/lilo-carlsbad
San Diego,Jeune et Jolie,Contemporary French,Carlsbad,"2659 State St Suite 102, Carlsbad, CA 92008, USA",http://jeune-jolie.com/,33.1629346,-117.3517258,ChIJjzQAaqpz3IAREZe5sCZsfGY,https://maps.google.com/?cid=7384896402410280721&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Jeune et Jolie,https://www.opentable.com/r/jeune-et-jolie-san-diego
San Francisco,Burdell,Soul food,Oakland,"4640 Telegraph Ave, Oakland, CA 94609, USA",https://www.burdelloakland.com/,37.8341322,-122.2628742,ChIJhbOI3IV9hYARgm81YGBk9CQ,https://maps.google.com/?cid=2662863644776558466&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Burdell,https://www.opentable.com/r/burdell-oakland
San Francisco,Popoca,Latin American,Oakland,"906 Washington St, Oakland, CA 94607, USA",http://www.popocaoakland.com/,37.8015027,-122.2741989,ChIJI_joGhOBj4ARoZJyTNAMBBQ,https://maps.google.com/?cid=1442291869440709281&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Popoca Oakland,https://www.opentable.com/r/popoca-oakland
San Francisco,Che Fico San Francisco,Italian,North Panhandle / USF,"838 Divisadero St, San Francisco, CA 94117, USA",https://www.chefico.com/,37.7773909,-122.438146,ChIJa19vTLCAhYARXDWaUW9pGwA,https://maps.google.com/?cid=7715751202534748&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Che Fico,https://www.opentable.com/r/che-fico-pizzeria-chase-center-san-francisco
San Francisco,The Progress,Contemporary American,Western Addition,"1525 Fillmore St, San Francisco, CA 94115, USA",http://www.theprogress-sf.com/,37.7836666,-122.4329707,ChIJ8zXoo7mAhYARtoa-WE3d5NE,https://maps.google.com/?cid=15124456772888069814&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,The Progress,https://www.opentable.com/r/the-progress-san-francisco-1
San Francisco,Angler San Francisco,American,Financial District / Embarcadero,"132 The Embarcadero, San Francisco, CA 94105, USA",https://www.anglerrestaurants.com/,37.7930864,-122.392181,ChIJgURgKGuBhYARMIlKBN79aOQ,https://maps.google.com/?cid=16458683968222038320&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Angler,https://www.opentable.com/r/angler-san-francisco
San Francisco,Niku Steakhouse,Steakhouse,SOMA,"61 Division St, San Francisco, CA 94103, USA",https://www.nikusteakhouse.com/,37.7696906,-122.4035175,ChIJ9fZ1hrV_j4AR-j0CLhwaYc0,https://maps.google.com/?cid=14799138558849465850&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Niku Steakhouse,https://www.opentable.com/r/niku-steakhouse-san-francisco
San Francisco,Bodega SF,Vietnamese,Financial District / Embarcadero,"138 Mason St, San Francisco, CA 94102, USA",http://bodegarestaurants.com/,37.7848262,-122.4093022,ChIJh26QnF1_j4AR3B7n6vAHjHQ,https://maps.google.com/?cid=8398096136453693148&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Bodega SF,https://www.opentable.com/r/bodega-sf-san-francisco
San Francisco,Rich Table,Californian,Western Addition,"199 Gough St, San Francisco, CA 94102, USA",http://richtablesf.com/,37.7748657,-122.4228497,ChIJh_24QJ-AhYAR_xbUNVN2Xns,https://maps.google.com/?cid=8889672814233392895&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Rich Table,https://www.opentable.com/r/rich-table-san-francisco
San Francisco,Gary Danko,Contemporary French / American,Fisherman's Wharf,"800 North Point St, San Francisco, CA 94109, USA",http://www.garydanko.com/,37.8058651,-122.4206043,ChIJq342JeGAhYARwdtH9tlX7gg,https://maps.google.com/?cid=643548390411983809&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Gary Danko,https://www.opentable.com/gary-danko
San Francisco,little shucker,Seafood,Pacific Heights,"2016 Fillmore St, San Francisco, CA 94115, USA",http://littleshucker.com/,37.7882506,-122.4335324,ChIJwe9MfAyBhYAR1aUHKoeBbTw,https://maps.google.com/?cid=4354278832262850005&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,little shucker,https://www.opentable.com/r/little-shucker-san-francisco
San Francisco,Saison Cellar & Wine Bar - San Francisco,Wine Bar,SOMA,"234 Townsend St, San Francisco, CA 94107, USA",https://saisonwinebar.com/,37.7782071,-122.3938085,ChIJRRzWRNZ_j4ARc86WTVLCrYk,https://maps.google.com/?cid=9920799212911906419&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Saison Cellar & Wine Bar,https://www.opentable.com/r/saison-cellar-and-wine-bar-san-francisco
San Francisco,Aziza,Californian,Richmond District,"5800 Geary Blvd, San Francisco, CA 94121, USA",http://www.azizasf.com/,37.7804334,-122.481706,ChIJb-KW6Q-HhYAR4NlucuMP_HE,https://maps.google.com/?cid=8213457289968802272&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Aziza,https://www.opentable.com/r/aziza-san-francisco
San Francisco,Hilda and Jesse,Contemporary American,North Beach,"701 Union St, San Francisco, CA 94133, USA",http://www.hildaandjessesf.com/,37.8000413,-122.4110437,ChIJOTx-qBuBhYARiQ7wRTHOyj4,https://maps.google.com/?cid=4524655486669164169&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Hilda and Jesse,https://www.opentable.com/r/hilda-and-jesse-san-francisco
San Francisco,Saison,American,SOMA,"178 Townsend St, San Francisco, CA 94107, USA",https://www.saisonsf.com/,37.7795228,-122.3922691,ChIJPUo32Aj3MhURXL06eVIEoHc,https://maps.google.com/?cid=8619894439054851420&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Saison,https://www.opentable.com/r/saison-san-francisco-2
San Francisco,Californios,Mexican,SOMA,"355 11th St, San Francisco, CA 94103, USA",https://www.californiossf.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-website-link,37.7714672,-122.4128723,ChIJIfD0wjh-j4ARbWVBlaGpKnU,https://maps.google.com/?cid=8442746962918335853&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Californios,https://www.opentable.com/r/californios-san-francisco
San Francisco,Selby's,American,Menlo Park,"3001 El Camino Real, Redwood City, CA 94061, USA",http://www.selbysrestaurant.com/,37.4685773,-122.210373,ChIJN6lxI3Kjj4ARtyvHC8OJ__k,https://maps.google.com/?cid=18014268505314503607&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Selby's,https://www.opentable.com/r/selbys-redwood-city
San Francisco,O' by Claude Le Tohic,Contemporary French,Downtown / Union Square,"165 O'Farrell St 5th Floor, San Francisco, CA 94102, USA",https://one65sf.com/concept/o/,37.7862462,-122.407371,ChIJ4SzE19OBhYAR4joNN1MIW-8,https://maps.google.com/?cid=17247388351444368098&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,O' by Claude Le Tohic,https://www.opentable.com/r/o-by-claude-le-tohic-san-francisco
San Francisco,Nisei,Japanese,Russian Hill,"2316 Polk St, San Francisco, CA 94109, USA",https://www.restaurantnisei.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-website-link,37.7981765,-122.4220853,ChIJYSfspPSBhYARcVCbbkjGXg0,https://maps.google.com/?cid=963425384699482225&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nisei,https://www.opentable.com/r/nisei-san-francisco
San Francisco,PRESS Restaurant,American,St. Helena,"587 St Helena Hwy, St Helena, CA 94574, USA",http://www.pressnapavalley.com/,38.488889,-122.4506605,ChIJq4L3m9NQhIAR8MaZwYPwSjY,https://maps.google.com/?cid=3912203675004159728&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,PRESS Restaurant,https://www.opentable.com/r/press-restaurant-st-helena
San Francisco,SingleThread Restaurant & Inn,Californian,Healdsburg,"131 North St, Healdsburg, CA 95448, USA",http://singlethreadfarms.com/,38.6123026,-122.8697032,ChIJ8TVwjTMXhIARQ5MLkvMyVvY,https://maps.google.com/?cid=17750431003036062531&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,SingleThread Farm - Restaurant - Inn,https://www.opentable.com/r/singlethreadfarms
San Francisco,Chez Noir,French,Carmel,"5th Ave between Dolores and, San Carlos St, Carmel-By-The-Sea, CA 93921, USA",http://cheznoircarmel.com/?utm_source=gmb&utm_medium=referral,36.5569346,-121.9223308,ChIJSZwHIcTnjYAR40RvFRpNQLM,https://maps.google.com/?cid=12916408505722684643&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Chez Noir,https://www.opentable.com/r/chez-noir-carmel-by-the-sea
